regin_d,dstnc_b,white,black,hispanic,bagrad,median_hh_income,own_occupied,rent_occupied,occupied,median_rent,median_rent_inc_pct,region_id,trt,buffer_500,buffer_1000,buffer_1500,buffer_2000,overlap_weights_full_sample,total_land_assessed_value,total_improvement_assessed_value,total_assessed_value,avg_lot_size,avg_year_built,avg_effective_year_built,avg_sqfeet,avg_bedrooms,property_count,no_of_buildings,total_nlcd_area_m2,water_m2,total_nlcd_area_acre,total_improvement_assessed_value_per_acre,total_assessed_value_per_acre,total_land_assessed_value_per_acre,property_count_per_acre,no_of_buildings_per_acre,avg_log_land_assessed_value,avg_log_improvement_assessed_value,avg_log_assessed_value,avg_log_improvement_assessed_value_per_acre,avg_log_assessed_value_per_acre,avg_log_land_assessed_value_per_acre,no_buildings,no_buildings_per_area,overlap_weights_zsample.x,avg_log_sales_price_amount,total_sales_price_amount,avg_sales_price_amount,sales_count,avg_log_sales_price_amount_per_acre,total_sales_price_amount_per_acre,sales_count_per_acre,overlap_weights_zsample.y,tot_BldgClaim_bldg_weighted,tot_BldgCoverage_bldg_weighted,tot_BldgClmCount_bldg_weighted,tot_policyCount_bldg_weighted,tot_area,tot_bldg,tot_claims_per_policy,tot_claims_per_1000_coverage,tot_claims_per_acre,tot_claims_per_bldg,tot_no_policies_per_bldg,tot_bldg_per_acre,tot_coverage_per_bldg,tot_coverage_per_acre,barrier,barrier_type
M01,500,0.9122451012302845,0.04817339415961125,0.07768113981962943,0.43304227928763006,86919.65523571083,0.10751577423465379,0.02194109530455185,0.12945686953920565,1233,21.1925288744931,NA,1,0,1,0,0,0.00887264,49211660,76772980,125984640,1.0253271028037385,1989.3245901639343,1994.9473684210527,2194.440789473684,3.2912280701754386,321,305,6370387.058823522,2624509.4117647056,925.643825364704,82940.08764089299,136104.8780834918,53164.79044259879,0.34678565470204037,0.32950038842405704,9.08860319521759,11.759949653601607,12.617694032992484,0.01270461632363634,0.01363126257339977,0.00981868289526663,227,0.2452347153188884,0.01166290993506723,12.619297128381085,94279472,397803.6793248945,359,0.01363299444406608,101852.86112922954,0.3878381621122507,0.01166290993506723,44581.36212276215,1956224.09994098,7.059413732048005,826.9712768050365,3499523.2244737693,163,53.90920262067636,22.78949642022465,51.55302253326132,273.50528909670027,5.073443415981819,0.18849003872475123,12001.37484626368,2262.1396095224964,0,NA
M01,500,0.9122451012302845,0.04817339415961125,0.07768113981962943,0.43304227928763006,86919.65523571083,0.10751577423465379,0.02194109530455185,0.12945686953920565,1233,21.1925288744931,NA,1,0,1,0,0,0.00861009,49211660,76772980,125984640,1.0253271028037385,1989.3245901639343,1994.9473684210527,2194.440789473684,3.2912280701754386,321,305,6370387.058823522,2624509.4117647056,925.643825364704,82940.08764089299,136104.8780834918,53164.79044259879,0.34678565470204037,0.32950038842405704,9.08860319521759,11.759949653601607,12.617694032992484,0.01270461632363634,0.01363126257339977,0.00981868289526663,227,0.2452347153188884,0.01166290993506723,12.619297128381085,94279472,397803.6793248945,359,0.01363299444406608,101852.86112922954,0.3878381621122507,0.01166290993506723,44581.36212276215,1956224.09994098,7.059413732048005,826.9712768050365,3499523.2244737693,163,53.90920262067636,22.78949642022465,51.55302253326132,273.50528909670027,5.073443415981819,0.18849003872475123,12001.37484626368,2262.1396095224964,0,NA
M01,1000,0.9013539809584219,0.06228956986866599,0.03319239325705798,0.2734724242305432,73135.9050069077,0.3428255877086801,0.04557676298071813,0.38840235068939827,1233,29.695108946971086,NA,1,0,0,1,0,0.00887264,65922490,81010706,146933196,1.0215178571428571,1987.5663430420711,1994.655844155844,2647.805194805195,3.5672131147540984,336,308,7056176.47058823,2780601.176470586,1056.5374109294107,76675.66255769099,139070.50945857787,62394.846900886885,0.31801997404372917,0.29151830954008506,11.186262420519666,11.358904215382848,12.796535654498095,0.01075106673732517,0.01211176766872958,0.01058766334708335,289,0.27353503719832656,0.01166290993506723,12.780501816037216,84011346,442164.9789473684,330,0.01209659183274401,79515.73236398437,0.3123410459358054,0.01166290993506723,72370.25356663825,3139627.542498233,11.330791090126128,1336.7812388426198,3573191.5585374273,260,54.137693935094525,23.05058564655491,81.9621749366721,278.3471291024548,5.141466303240845,0.2944602849002378,12075.490548070124,3555.7523870948576,0,NA
M01,1000,0.9013539809584219,0.06228956986866599,0.03319239325705798,0.2734724242305432,73135.9050069077,0.3428255877086801,0.04557676298071813,0.38840235068939827,1233,29.695108946971086,NA,1,0,0,1,0,0.00861009,65922490,81010706,146933196,1.0215178571428571,1987.5663430420711,1994.655844155844,2647.805194805195,3.5672131147540984,336,308,7056176.47058823,2780601.176470586,1056.5374109294107,76675.66255769099,139070.50945857787,62394.846900886885,0.31801997404372917,0.29151830954008506,11.186262420519666,11.358904215382848,12.796535654498095,0.01075106673732517,0.01211176766872958,0.01058766334708335,289,0.27353503719832656,0.01166290993506723,12.780501816037216,84011346,442164.9789473684,330,0.01209659183274401,79515.73236398437,0.3123410459358054,0.01166290993506723,72370.25356663825,3139627.542498233,11.330791090126128,1336.7812388426198,3573191.5585374273,260,54.137693935094525,23.05058564655491,81.9621749366721,278.3471291024548,5.141466303240845,0.2944602849002378,12075.490548070124,3555.7523870948576,0,NA
M01,1500,0.8684718932943307,0.11344451535399018,0.01606589658111353,0.22598172200933436,76028.34876769269,0.5380158251077896,0.06944167040460955,0.607457495512399,1016.9632255381654,21.891603332362504,NA,1,0,0,0,1,0.00887264,72651370,104269660,176921030,1.478897247706422,1995.672364672365,2001.0085714285717,3330.5787965616046,3.2558823529411764,545,364,7716857.647058818,2965351.7647058824,1174.1446185882337,88804.78464856536,150680.78258769013,61875.99793912478,0.4641676939722266,0.31001291854291835,9.98682658889536,8.374452157891666,12.00199151551066,0.00713238558974185,0.01022190224739231,0.00850561884012491,288,0.24528494653945188,0.01166290993506723,11.875442768655835,122468053,274592.0470852018,607,0.01011412272445162,104304.06191977694,0.5169720921855808,0.01166290993506723,72688.51988832053,1678850.4795942905,6.093599580300347,1110.3840361116577,3733068.872815745,139,65.46250443482704,43.29660131847262,78.79696722996451,522.938992002306,7.988374360515521,0.15068099421742304,12078.061004275469,1819.9342403429148,0,NA
M01,1500,0.8684718932943307,0.11344451535399018,0.01606589658111353,0.22598172200933436,76028.34876769269,0.5380158251077896,0.06944167040460955,0.607457495512399,1016.9632255381654,21.891603332362504,NA,1,0,0,0,1,0.00861009,72651370,104269660,176921030,1.478897247706422,1995.672364672365,2001.0085714285717,3330.5787965616046,3.2558823529411764,545,364,7716857.647058818,2965351.7647058824,1174.1446185882337,88804.78464856536,150680.78258769013,61875.99793912478,0.4641676939722266,0.31001291854291835,9.98682658889536,8.374452157891666,12.00199151551066,0.00713238558974185,0.01022190224739231,0.00850561884012491,288,0.24528494653945188,0.01166290993506723,11.875442768655835,122468053,274592.0470852018,607,0.01011412272445162,104304.06191977694,0.5169720921855808,0.01166290993506723,72688.51988832053,1678850.4795942905,6.093599580300347,1110.3840361116577,3733068.872815745,139,65.46250443482704,43.29660131847262,78.79696722996451,522.938992002306,7.988374360515521,0.15068099421742304,12078.061004275469,1819.9342403429148,0,NA
M02,0,1,0,0,0.4883720930232558,86538,0.15735294117647058,0.033823529411764704,0.19117647058823528,1030,27,NA,1,1,0,0,0,0.002719051,3296012,2249180,5545192,1.7413161764705882,1987.579831932773,1999.061224489796,4516.223776223776,4.223880597014926,157,145,3304987.0588235296,1870281.1764705875,354.53017058823553,6344.114511518629,15640.959388024528,9296.8448765059,0.4428396030146208,0.4089919900453504,9.748787627776162,9.369467118166233,10.126113241001008,0.02642784139533297,0.02856206348870051,0.02749776587871491,108,0.3046285167234334,0.00322979340141601,12.76919196896392,152538948,674951.0973451327,392,0.03601722230798386,430256.60622030497,1.105688690329499,0.00322979340141601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
M02,500,0.5081548779087219,0.18857055192496833,0.3001642235600982,0.12073126552810672,86538,0.34625008554415804,0.3135520690832481,0.6598021546274062,1109.3231414349016,33.66016344412667,NA,1,0,1,0,0,0.002719051,6670697,6445060,13115757,1.1196425591098749,1990.775800711744,1998.8538011695907,2998.125786163522,3.764705882352941,800,693,4834503.529411763,2636643.5294117653,543.1131845999994,11866.88186321008,24149.21488171881,12282.33301850873,1.472989466439112,1.2759771253028809,8.860133383446946,8.79970502850419,9.1615875358292,0.01620234101844744,0.01686865242017033,0.0163136039313286,449,0.8267153380389516,0.00322979340141601,12.19078242877124,406262428,318637.1984313725,1778,0.02244611763153881,748025.3463174726,3.2737190891609265,0.00322979340141601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
M02,1000,0.7105948845319373,0.15712166972350536,0.12362308557801195,0.21663945785129207,70534.60949621805,0.3857172860692809,0.19341782151671297,0.5791351075859938,1161.4739511072366,26.666358876130218,NA,1,0,0,1,0,0.002719051,5663870,8484848,14148718,1.5203782857142858,1990.9663608562691,1995.0059880239521,2732.7241847826085,3.5948275862068964,1145,1071,6376348.2352941185,3438296.4705882343,726.0219715764711,11686.764770460257,19488.002503943135,7801.237733482879,1.5770872574472747,1.4751619674463154,8.270574963830397,8.54377553628326,8.768753063505107,0.01176792971944287,0.01207780674249402,0.01139163177923089,626,0.8622328586567634,0.00322979340141601,11.937158309488424,386918928,254719.50493745884,2272,0.01644186922272929,532930.053287301,3.129381876786208,0.00322979340141601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
M02,1500,0.9082411984302914,0.059616831360471356,0.026900705327208792,0.389360600197946,71354.8725993937,0.6123848032367325,0.1638929121794647,0.7762777154161971,1251.982546047512,24.377364846576953,NA,1,0,0,0,1,0.002719051,3538868,5062720,8601588,1.514395287958115,1987.0608695652177,2000.5625,3227.993392070485,4.1419753086419755,525,494,7919385.882352951,4200289.411764708,919.0259288470604,5508.78907883622,9359.46171920404,3850.6726403678217,0.5712570054020399,0.5375256393687766,8.357152018273903,8.649174750285242,8.91889367744858,0.00941124127056549,0.00970472474986374,0.00909348882980717,332,0.3612520491304329,0.00322979340141601,11.978099178737851,216660164,294775.73333333334,1049,0.01303347250905603,235749.7837648664,1.1414259022223616,0.00322979340141601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
M03,0,0.9266856629537923,0.0593724638984641,8.255905875512782e-4,0.5400444080570557,89140.10758486524,0.34462294957122486,0.05113362326043044,0.3957565728316553,992.2569038874768,30.453091771996785,NA,1,1,0,0,0,0.002966653,6539024,3262244,9801268,1.2376121673003802,1984.859649122807,2000.1624365482232,5216.4140969163,4.230769230769231,263,230,3995541.176470587,1948178.8235294116,505.9237110352938,6448.094700531682,19373.015706149126,12924.921005617443,0.5198412216375699,0.45461399610890135,9.784968324139522,9.248644370852327,10.253193688306762,0.01828070946097075,0.02026628415443349,0.01934079805059168,217,0.42891842241578954,0.00344440574974674,13.129015617649232,234438611,800131.7781569966,510,0.02595058371702475,463387.27734317497,1.0080571218066945,0.00344440574974674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
M03,500,0.8978695872877753,0.0821993958552151,3.16291020290607e-4,0.5477895959156357,87994.83603702029,0.561170865687958,0.07666840961588015,0.6378392753038381,948.9736177679075,34.41305199144676,NA,1,0,1,0,0,0.002966653,2025356,1886812,3912168,7.491462264150943,1994.637254901961,2005.484375,4663.148514851485,3.844827586206896,132,114,5387438.823529418,2739744.7058823537,654.2716934117659,2883.8355976567286,5979.424204644411,3095.5886069876815,0.20175104827120463,0.17423954168876765,9.110705749571908,9.609201303303472,9.67685707253425,0.01468686693932198,0.01479027316935155,0.01392495784444412,80,0.12227336258860888,0.00344440574974674,12.719877803024248,123249696,513540.4,323,0.01944127788364977,188376.93459929773,0.4936787014515084,0.00344440574974674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
M03,1000,0.8976800635890105,0.08232326144255807,2.699390149031839e-4,0.5471925314618243,87760.99820923348,0.5602636190923097,0.0768958321730752,0.6371594512653849,949.3795322578646,34.375915133854946,NA,1,0,0,1,0,0.002966653,1624916,2203060,3827976,7.92043537414966,1996.8755364806864,2002.123076923077,1982.1973684210527,3.460526315789474,271,254,6858501.176470581,3432959.9999999995,846.4854801176455,2602.596325330727,4522.199246073286,1919.6029207425595,0.32014725162484314,0.3000642137000375,8.752501944544658,8.74677415564917,9.00382204446439,0.0103330468875066,0.01063671174042232,0.01033981344054268,146,0.1724778551189192,0.00344440574974674,11.970041200530051,110161030,216852.42125984252,645,0.01414087008186654,130139.30254856788,0.7619740859705676,0.00344440574974674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
M03,1500,0.9178362336444943,0.0661331741887012,2.608100351527234e-4,0.5362691408968355,87382.70486439105,0.3768674574681749,0.057084265399548605,0.43395172286772354,985.308415693452,31.088804521662894,NA,1,0,0,0,1,0.002966653,3173870,5886636,9060506,0.9860653465346536,1996.4221748400853,2004.1673151750972,3211.8494623655915,3.486068111455108,548,514,7674155.294117648,3492345.8823529365,1033.3669237411775,5696.559338950156,8767.9465946109,3071.387255660743,0.5303053420909133,0.49740318582979826,8.340918952363198,8.781887006065089,9.185336249433773,0.00849832407473557,0.00888874613499278,0.00807159466858676,405,0.39192274369857655,0.00344440574974674,12.243107247891404,281477222,348362.89851485146,1135,0.01184778317034451,272388.45712319337,1.098351392834282,0.00344440574974674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
M04,0,0.9693978282329714,0.03060217176702863,0.009871668311944718,0.6535044422507403,117188,0.38656987295825773,0.010889292196007259,0.397459165154265,NA,NA,NA,1,1,0,0,0,0.007820479,1571800,1679376,3251176,1.0041891891891892,1997.418918918919,2006.0980392156864,7159.513513513513,4.638888888888889,74,72,7771612.941176476,5911161.176470579,459.73623557647426,3652.911974393731,7071.828906249412,3418.916931855681,0.16096186089662834,0.1566115403318546,9.815341833068592,9.985479129712395,10.6486082122313,0.0217200176035534,0.02316242964594417,0.02134994171334113,74,0.16096186089662834,0.0092374682205428,13.572985397856224,108023238,1028792.7428571428,179,0.02952341875083379,234967.856872424,0.3893536905472496,0.0092374682205428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
M04,500,0.9693978282329714,0.03060217176702863,0.009871668311944718,0.6535044422507403,117188,0.38656987295825773,0.010889292196007259,0.397459165154265,NA,NA,NA,1,0,1,0,0,0.007820479,1039700,1094856,2134556,1.0185185185185186,1993.98,2002.891891891892,7154.693877551021,4.7727272727272725,54,49,9268835.294117644,6510490.588235295,681.6145602705873,1606.2685039553207,3131.6173750053463,1525.3488710500258,0.07922365974483157,0.07188813569438421,9.712958300387568,9.710846561655236,10.503021251299916,0.01424682970064522,0.01540903299825407,0.01424992784269708,58,0.08509207898518947,0.0092374682205428,13.378130521336251,94614381,955700.8181818182,154,0.01962711963785721,138809.2134687381,0.22593414075377893,0.0092374682205428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
M04,1000,0.9693978282329714,0.03060217176702863,0.009871668311944718,0.6535044422507403,117188,0.38656987295825773,0.010889292196007259,0.397459165154265,NA,NA,NA,1,0,0,1,0,0.007820479,2473600,2222756,4696356,1.1992222222222222,1992.080808080808,2002.7666666666669,5812.092783505154,4.662162162162162,104,102,10761232.94117648,7048704.705882354,917.4028522235316,2422.878885336635,5119.186177171053,2696.307291834417,0.11336350192059322,0.11118343457596642,10.1365340271253,9.841151591035038,10.62812595227761,0.01072718660856874,0.01158501516157047,0.01104916341011709,85,0.09265286214663868,0.0092374682205428,13.485887886386406,141936169,1036030.4306569344,293,0.01470007189720452,154715.20352916484,0.3193798659878251,0.0092374682205428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
M04,1500,0.9693978282329714,0.03060217176702863,0.009871668311944718,0.6535044422507403,117188,0.38656987295825773,0.010889292196007259,0.397459165154265,NA,NA,NA,1,0,0,0,1,0.007820479,2322316,2715388,5037704,1.3350877192982455,1994.561403508772,2004.573770491803,6871.391304347826,4.186046511627907,120,118,11538896.470588226,6943450.588235291,1135.5806319882338,2391.189074126561,4436.236281328368,2045.0472072018065,0.10567281320208652,0.10391159964871842,9.461758673918393,9.867124224271658,10.54171725943918,0.00868905645827701,0.0092831076565494,0.00833208880760166,117,0.10303099287203436,0.0092374682205428,13.230590946174912,131470264,768831.9532163743,322,0.01165094804673632,115773.60541084169,0.28355538209226555,0.0092374682205428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
M05,0,0.6758719545237285,0.3241280454762714,0,0.155457131112605,51883.478433361786,0.9054392952186243,0.07535667304550785,0.9807959682641322,933,42,NA,1,1,0,0,0,0.013920248,0,0,1489430,1.7007317073170731,2001.111111111111,NA,3244.25,3.8857142857142857,41,32,7983321.176470583,5563136.470588237,598.0518426705866,0,2490.469711369812,0,0.06855592956108196,0.05350706697450299,NA,NA,10.10185768046243,NA,0.01689127423360627,NA,49,0.0819326963047077,0.01655865981893426,13.116396062091674,45527103,700416.9692307692,110,0.02193187132995145,76125.679668003,0.18393054272485404,0.01655865981893426,12531.043199999998,321202.28571428574,1.0971428571428572,1358.537142857143,4504844.289858164,48,9.223923884514434,39.01293283805131,11.256856305337328,261.06339999999994,28.302857142857142,0.04311924346858781,6691.714285714286,288.5416575079415,0,NA
M05,500,0.8681054893087714,0.04184944368850038,0.023970350231500886,0.5609958577636693,138604.23607956446,0.18466869415226028,0.008917478341378588,0.19358617249363883,933,42,NA,1,0,1,0,0,0.013920248,0,0,4026850,0.9076119402985074,1996.0666666666664,NA,2950.266666666667,3.85,67,61,8993474.117647057,6320858.823529412,660.4299653294113,0,6097.315705521441,0,0.10144906124388456,0.09236407068473072,NA,NA,10.78375668937088,NA,0.01632838795252442,NA,62,0.09387823577792302,0.01655865981893426,13.703858851948862,121878800,1139054.2056074766,169,0.02074990471565536,184544.62456016653,0.25589390074949986,0.01655865981893426,6867.37848064516,273858.41935483867,0.6680645161290322,632.3632258064516,5279514.864567719,32,10.859863762455834,25.076382522120273,5.26388806505411,214.6055775201613,19.761350806451613,0.02452819784965556,8558.075604838708,209.91417164779455,0,NA
M05,1000,0.9218617699759608,0.012479135964868562,0.01046548050980882,0.6275103146415053,151141.05297798838,0.3882306938851234,0.012757190803285788,0.4009878846884092,2816.0947399678494,29.715048601162124,NA,1,0,0,1,0,0.013920248,0,0,15023750,0.26224489795918365,1986.1892655367233,NA,1806.4050991501415,2.5155807365439093,357,353,10244467.058823518,7281716.470588236,732.1252978588205,0,20520.73605971352,0,0.4876214509238856,0.48215790525527064,NA,NA,10.549155095272855,NA,0.01440894765708137,NA,90,0.12292977754383672,0.01655865981893426,13.17309895502356,453874914,654942.1558441558,1069,0.01799295693448882,619941.5801194224,1.4601325799373497,0.01655865981893426,10208.219706451611,964260.9078341014,1.3735023041474654,301.23511520737327,5912741.78608398,80,33.88788089802934,10.586574259637942,6.986678745786939,127.60274633064516,3.765438940092166,0.05475335717056597,12053.261347926267,659.9565236531843,0,NA
